id,RA,DEC,ebv_mw,f_f105w,e_f105w,f_f125w,e_f125w,f_f140w,e_f140w,f_f160w,e_f160w,f_f435w,e_f435w,f_f606w,e_f606w,f_f814w,e_f814w,f_f090w,e_f090w,f_f115w,e_f115w,f_f150w,e_f150w,f_f200w,e_f200w,f_f277w,e_f277w,f_f356w,e_f356w,f_f410m,e_f410m,f_f444w,e_f444w,tot_cor,kron_radius,kron_radius_circ,use_circle,flag_kron,iso_area,use_aper,a_image,b_image,theta_J2000,flux_radius,z_spec,z_phot,z_phot_chi2,mass,restU,restU_err,restV,restV_err,restJ,restJ_err,restus,restus_err,restgs,restgs_err,restis,restis_err,excess,flag,beta,beta_dark,RE,RE_ERR,N,N_ERR,Q,Q_ERR,PA,PA_ERR,lmass
28576,34.40398587,-5.268695212,0.020229547,nan,nan,0.658935966,2.276820126,2.068118199,2.432467772,6.378909129,2.175194875,1.663308845,3.655041117,-0.044045509,2.312356448,0.118995554,1.378974505,-0.113815617,1.66033116,0.968209092,1.700039665,5.65167478,1.487423647,24.53366228,1.336168719,62.56960527,0.892873471,107.703622,1.033259552,149.4880896,1.688869442,167.3801935,1.170823088,1.3059259,2.755300195,0.491426,0,0,0.8112,0.7,4.59155035,4.330111504,-0.975457668,0.172052789,nan,3.1760304,0.84826124,25690327814,5.059435,1.1281826,36.746574,16.60213,215.3615,25.849686,1.2567431,0.5326448,18.970957,6.6074557,81.07867,6.127762,-0.396039604,0,1.1591,-99,5.2649,0.3525,1.9097,0.1427,0.7228,0.0311,58.758,4.5878,10.64700607
28775,34.28211691,-5.268498801,0.018709376,nan,nan,97.30093888,4.834920904,nan,nan,139.1098634,4.759569866,13.32747264,6.818978768,33.18657749,3.184232554,48.07951227,3.91650724,38.8735966,6.872485055,65.09563478,6.773770442,126.7419526,6.077777862,179.582814,6.17771792,206.7699367,3.977306274,248.1755805,3.759797223,278.4919729,6.01364791,277.4393066,4.159702847,1.180729786,2.869075667,0.863977012,0,0,1.7456,1.4,9.403357506,6.027225494,1.031534195,0.386000069,nan,2.6730692,3.9405994,27221828111,85.81803,11.96204,155.26674,16.885948,277.51056,22.320496,47.3961,4.2255974,122.093315,16.756844,184.78369,65.43237,10.70422535,1,-0.7538,-0.844391163,12.0155,0.1498,0.2,0.0122,0.5974,0.0088,-34.9032,1.0584,10.19554355
29172,34.51798379,-5.267822038,0.018530009,nan,nan,107.9586874,4.598985096,nan,nan,181.4248577,6.354057057,nan,nan,nan,nan,nan,nan,54.89306019,6.045032642,106.186824,5.955554233,187.9675947,5.642849559,272.5457164,5.750574403,381.5240883,4.146789739,421.4082511,4.143160191,522.9934367,6.244631425,554.0015783,4.113812319,1.095947275,nan,nan,1,0,2.1792,1.4,7.907055378,5.893338203,-0.351099998,0.238814394,nan,2.805003,6.13543,92466244654,137.12543,5.7089157,229.73996,38.715042,611.41626,69.07889,87.97702,4.1741753,161.42624,11.922165,284.10272,76.97508,17.68707483,1,0.0031,-0.710197108,7.0299,0.0511,0.5417,0.0118,0.459,0.003,74.4791,0.3589,11.02163637
29403,34.35178655,-5.267483269,0.019578577,nan,nan,37.44298883,4.586463171,74.21366032,8.186983254,131.2652546,5.013338048,3.498016131,6.465327829,3.937549353,2.273611763,2.356514443,1.765376686,-0.430630488,5.297123157,25.92959336,5.526235475,122.9112058,5.453128068,283.1620994,6.202854658,448.465366,4.73711101,629.0521142,5.19559616,731.4342973,7.579601207,801.2060163,4.834388531,1.095947275,nan,nan,1,0,2.4,1.4,7.224770069,6.21040535,-0.312131822,0.180113436,nan,2.6559608,9.111539,1.04E+11,50.00701,2.0221424,281.30884,14.292114,830.18774,37.433502,14.945204,1.3540559,170.44818,6.3419113,440.31555,20.706253,8.648648649,0,-0.0981,-99,3.1881,0.0871,3.7893,0.1251,0.6758,0.0107,86.1736,1.2813,11.19615408
29797,34.34507483,-5.266757701,0.019455071,nan,nan,5.309202975,4.380711232,17.23995261,7.936578205,26.91543233,4.351481413,-0.450204685,9.092430572,0.960847698,2.31118279,-4.501389515,1.801140073,7.109383333,5.313065223,9.445812875,5.317299099,39.79834254,4.740773843,86.44510435,4.779392146,164.7502898,3.140580791,319.1920901,3.81047426,434.4258983,6.223212094,505.1480347,4.139358309,1.095947275,nan,nan,1,0,1.7136,1.4,9.110329628,4.429422379,-0.726015866,0.275149361,nan,2.8845828,12.460169,1.71E+11,14.801518,2.89388,88.94857,5.1521034,668.1268,55.08307,3.9303334,1.8671298,46.418682,9.058317,188.90756,8.890823,9.166666667,0,1.7418,-99,13.612,0.2528,0.8898,0.0278,0.2689,0.0037,48.582,0.3758,11.37640537
30190,34.48002153,-5.266059819,0.0188971,nan,nan,69.16313753,2.50683056,107.2564782,4.881529855,177.4487437,2.678560015,-3.233747407,3.897454858,nan,nan,16.34510239,2.448762193,16.31418663,2.031364878,48.89402262,2.087045348,174.4716423,2.145913774,274.057411,2.110006764,348.4568616,1.587932908,460.5255201,1.752693747,521.6304092,2.693004067,566.5641263,1.784131559,1.264479323,2.178235231,0.444312129,0,0,1.3904,0.7,5.949664116,4.370733738,1.473582506,0.158498526,nan,2.5561364,7.825086,65977432090,76.22784,5.235775,267.05405,12.505028,568.0616,25.160522,30.228525,1.6995392,202.13252,9.347664,344.59027,21.633926,16.05136437,1,-0.1862,-0.421758321,3.5216,0.0501,2.6668,0.0619,0.4087,0.005,-1.8374,0.3956,10.62903196
30795,34.26623948,-5.265283199,0.018646372,nan,nan,6.597577028,2.077367132,nan,nan,10.3191853,1.905819977,-5.041988809,2.323420569,0.271002557,1.261395419,0.285172628,1.315427246,-1.816315115,2.096712126,3.250990601,2.103640099,10.70061001,1.805421712,27.7409689,1.631950676,55.3919203,1.112332438,79.54845032,1.176891533,110.024667,2.048612221,125.1021509,1.381686623,1.187328163,nan,nan,1,1,0.9616,0.7,6.618015766,4.748744965,0.503516018,0.710325386,nan,3.2027605,9.130469,31699742331,10.137264,1.2470093,37.42992,3.6173515,160.49246,15.981194,4.0034194,0.74596024,21.624247,19.543877,64.04585,5.975876,1.84,0,0.6284,-99,7.8366,0.2521,0.7004,0.0461,0.6644,0.0161,-67.38,2.7751,10.62523789
30796,34.26605117,-5.265097302,0.018647416,nan,nan,21.64777386,3.136043736,nan,nan,32.0280453,2.917197581,-6.678268977,3.385376092,4.6226418,2.127861474,7.742396387,2.166194869,2.654727235,3.100029866,10.07600056,3.145750243,24.78679114,2.740551534,55.57100385,2.512555157,105.9640402,1.648437117,132.771711,1.690343064,203.4401865,3.064303195,236.4753656,2.057162644,1.763458616,2.740938904,0.658057213,0,0,1.1568,0.7,7.136366367,5.048141003,0.870034933,0.532501352,nan,3.4825797,15.460222,60551231289,35.684902,2.3682194,81.18619,5.506668,355.05392,92.45439,17.56508,1.5468235,50.079144,3.0510597,124.446945,7.1840897,4.072948328,0,0.0175,-99,8.4573,0.1851,0.4166,0.0346,0.3287,0.0073,-40.0865,0.7398,10.61657272
31139,34.30116671,-5.26473644,0.018866026,nan,nan,210.2415365,5.21522445,243.0815893,9.676785582,262.4119502,5.336979498,87.06511372,6.502662898,122.2793354,3.698818149,149.4412279,5.17433965,140.2463603,6.241105163,168.5800409,6.350833667,271.1665463,6.095250221,365.3796505,6.369905375,451.555767,4.765179466,628.5291908,5.336243042,704.8773587,7.706313799,750.8664463,4.831190657,1.095947275,nan,nan,1,0,2.5376,1.4,8.234793663,6.105249405,0.877294123,0.158742171,nan,2.6521392,5.3986173,61219380403,227.27655,6.7257233,331.34592,39.775436,758.2785,82.45273,158.49036,12.519211,255.99986,14.080666,422.02908,24.266891,12.77777778,1,-1.4157,-1.111301884,1.8194,0.0158,3.3531,0.0744,0.4731,0.0059,60.7075,0.4179,10.57691155
31173,34.38133106,-5.265427262,0.020089467,nan,nan,129.1479915,3.300201712,137.1858172,2.82917261,164.6271334,3.010452814,27.04094092,3.609002401,87.96749206,1.975787564,118.773657,1.770705574,123.5982585,2.766264104,137.459954,2.806874039,172.3053789,2.511385744,255.0195812,2.437957336,256.0240643,1.696417566,254.8507844,1.663857353,288.1150461,2.690782449,294.8622385,1.776970865,1.570046199,2.690526232,0.638022007,0,0,1.4768,0.7,7.212199688,4.873142719,-0.241838887,0.282515695,nan,3.230686,12.854154,42243030313,168.26318,5.982689,252.91342,16.773422,310.75943,111.316216,132.1876,4.31345,193.05627,169.60204,251.16634,36.878098,8.222811671,0,-1.3895,-99,5.4476,0.0365,1.0291,0.0134,0.3147,0.002,76.1752,0.1864,10.67301409
31305,34.26445214,-5.26428519,0.018646523,nan,nan,1.839442968,1.105570051,nan,nan,2.020772119,1.104238095,-0.490171592,1.070887716,-0.281703905,0.572590156,-0.567115023,0.618351984,0.60414516,1.075619399,-0.172435944,1.147271633,1.120751849,0.971966663,4.099682679,0.772722295,13.52758071,0.525073153,23.78220693,0.56270204,40.37809022,1.04338489,55.34509409,0.780739089,1.542580717,nan,nan,1,1,0.0192,0.32,1.101094246,0.947131038,1.56712091,0.201180281,nan,3.4983337,6.81241,41199425709,7.6553183,1.4572074,25.439592,2.868291,260.92578,52.735237,3.624137,0.9058976,12.890546,2.78272,57.79635,2.7683754,2.265625,0,1.965,-99,-99,-99,7.3636,30.5459,-99,-99,15.8755,20.942,10.49883562
31306,34.26438337,-5.264304095,0.0186458,nan,nan,4.138281906,2.069845005,nan,nan,6.687754926,1.911889423,2.105774348,2.588722456,2.815167909,1.39744562,1.758047318,1.394194772,1.838253744,2.930287629,3.114095147,3.058057979,5.863101868,2.665338824,13.90190052,2.286699545,44.43578395,1.638308507,78.73018114,1.68586239,139.4515073,3.226529658,182.417713,2.275476609,1.187328163,nan,nan,1,1,0.8544,0.7,6.719014168,4.603442669,-0.16249378,0.279259836,nan,3.4952013,5.0188713,50765784783,7.9465346,1.7260585,28.391619,4.6908092,334.46332,65.1557,4.12,0.8899845,13.384077,3.4542513,68.98716,3.6998444,2.721311475,0,1.4174,-99,12.3269,2.3716,2.0779,0.3689,0.3387,0.0341,74.105,2.9466,10.69595602
31948,34.40522094,-5.263740045,0.020108657,nan,nan,144.6356055,5.12566426,276.529703,4.657667898,454.5382526,6.350297474,-11.08088463,8.647026564,17.24176642,4.291232274,30.1648096,4.240854689,38.37570288,8.093744636,106.7771255,8.906317861,416.8071632,10.10497591,714.2776269,11.8245373,898.268404,6.494760713,1126.276091,7.033446593,1248.216811,9.895056696,1340.887756,6.2603324,1.10679798,1.917651485,0.752491417,0,0,4.9008,1.4,10.11200714,9.517138481,0.173036665,0.188374054,nan,2.5758643,9.712621,1.37E+11,167.80267,5.376663,702.5365,34.485474,1365.723,64.891846,63.622326,4.139694,512.73413,19.881332,880.7238,41.50528,18.26923077,1,0.4091,0.192425226,3.4795,0.0589,5.3144,0.1026,0.4759,0.0046,48.4175,0.3401,11.30220712
32336,34.39378494,-5.262895123,0.020137499,nan,nan,16.36203462,2.486862005,26.78112723,2.269606851,37.16428977,2.362012565,-3.347421558,2.978012168,1.158901915,1.383257514,0.992652522,1.480352556,5.682319359,2.100226203,12.41317948,2.119397332,36.33932265,1.944059751,79.11186505,1.822685591,122.1875654,1.227921746,181.3857907,1.363535878,224.8200249,2.276863102,240.8631212,1.489475704,1.408969439,2.815263179,0.595456898,0,0,1.1872,0.7,6.218778133,4.496117115,0.939778209,0.207643846,nan,2.6472805,4.919205,29412329056,21.147734,1.9867744,77.82456,4.900036,248.9811,16.107841,8.387164,1.6479692,46.437637,4.1183853,120.77915,6.6777153,48.9194499,1,0.1527,1.859455392,4.7286,0.1402,0.6554,0.0492,0.6009,0.015,-27.9768,2.1849,10.70376369
32730,34.2879748,-5.263512523,0.018783489,nan,nan,12.31615957,2.208976195,15.76820386,3.933400002,24.94445122,2.058810336,0.376343748,2.689582647,1.53849202,1.275562475,3.452872865,1.402068795,6.283275535,2.282916517,6.467901567,2.269245383,24.01096882,2.000465589,44.76866868,2.006369776,76.5187905,0.904246322,139.3233455,1.067770111,178.1327054,1.793179859,214.4940154,1.215638508,1.187328163,nan,nan,1,1,1.7408,0.7,12.45285702,5.463016033,-1.324026942,0.821284414,nan,2.6165683,2.8662982,41937317216,13.490861,2.1169324,43.33828,3.389677,221.09213,14.919403,6.5454717,1.1922386,28.796883,3.519576,74.4044,4.049713,40.80188679,1,2.107,3.0999261,14.2975,0.3116,0.2,0.0296,0.2082,0.0054,16.3763,0.5003,10.91229589
32732,34.28823313,-5.262606664,0.018791277,nan,nan,115.7360731,5.719142655,192.5288518,9.87877467,281.8170154,6.055155179,0.595858505,7.362030541,9.368429097,3.372450287,26.46268819,4.253142707,39.58035465,6.740830278,83.22993481,7.086281625,246.6554724,7.123232687,455.6471778,7.565204667,706.988353,5.047373806,1041.045079,5.75838157,1235.845717,8.454504751,1375.46804,5.146417885,1.244673968,2.00091669,1.116377807,0,0,6.5904,1.4,20.68671799,9.404870033,-1.45236969,0.365407846,nan,2.5071585,4.731353,1.91E+11,112.99903,6.3772697,417.41516,22.391296,1409.1079,51.750427,47.920708,3.7578144,286.99512,17.379852,654.62396,49.37323,11.26126126,1,0.9584,0.36072745,2.0503,0.0325,4.2887,0.1108,0.4568,0.0064,-4.495,0.5243,11.55741573
33254,34.33394305,-5.261517781,0.01927063,nan,nan,84.69576767,4.564024628,97.69609128,8.1101031,143.1329158,4.58222544,3.452964251,6.417299554,25.23364483,2.226204576,31.49992312,1.363241728,33.28753062,6.602794508,53.8026308,6.688406766,133.0809334,6.215587091,202.7480482,6.301363799,277.0914375,4.176634586,381.8202964,4.43279397,447.6275037,6.829407871,463.5005526,4.523105123,1.14170118,2.57319942,0.748803842,0,0,2.0016,1.4,9.392914772,5.634675026,-0.705509484,0.308175572,nan,2.5860214,3.7657418,60370700254,70.038605,4.5288467,171.14024,12.58149,497.40515,65.79117,33.559116,2.7777824,121.135216,6.278187,259.17685,15.679985,10.90909091,1,-0.2567,0.003621371,12.6952,0.2043,0.6178,0.0232,0.4183,0.0054,44.9384,0.6391,10.94398326
33450,34.37877819,-5.26126285,0.020001799,nan,nan,29.85996628,4.460842863,44.4557689,3.828714229,63.66992804,4.28819886,-7.614469017,6.596226767,-0.358223371,2.952090822,4.775476331,3.084367146,10.6911874,6.351481341,24.50207499,6.462932887,57.36191804,5.900822212,195.3688874,6.41965417,384.5241086,5.214326267,696.9366868,6.519362166,922.0686731,10.18943687,1018.945364,6.748419556,1.095947275,nan,nan,1,0,1.8288,1.4,6.998702049,5.193757534,0.393660665,0.223205924,nan,3.2132294,9.453229,4.41E+11,52.883892,2.0275269,246.92336,20.253876,1358.746,274.7008,20.39073,1.7166405,148.44273,22.74923,524.81274,18.337189,1.028806584,0,1.1875,-99,6.5325,0.053,0.7254,0.0144,0.4232,0.0027,-73.2138,0.3291,11.27332816
33732,34.47082813,-5.260924313,0.018994339,nan,nan,50.59570661,2.858039967,54.68288142,4.804591416,75.10878234,2.644135292,6.217232228,3.058308861,25.09024626,1.74110081,37.47643519,2.042653218,32.64084684,2.833868887,44.69054778,2.926380125,75.2403647,2.607161086,111.6909645,2.423319526,139.4084428,1.672472528,147.8744985,1.696955849,171.6985925,2.890781542,176.4609593,1.93418885,1.50201313,2.989036233,0.608470562,0,0,0.944,0.7,6.45214653,4.014140606,1.366166353,0.253524062,nan,3.0674324,4.9877276,25796580473,65.69787,6.0749874,105.11828,27.35395,192.56827,74.361084,45.819103,2.2571049,90.0691,14.125061,121.982086,54.3575,-0.847457627,0,-0.8971,-99,6.8418,0.0561,0.3653,0.0156,0.2522,0.0028,-8.8298,0.2361,10.57830169
33770,34.45345085,-5.260627452,0.019332585,nan,nan,41.91841918,1.034299582,50.86284469,4.41466904,65.50312784,1.139890268,3.568458382,3.04882455,13.84588848,1.566103787,17.27806415,1.461484976,23.56789754,1.813963897,35.80434813,1.84234195,65.94161703,1.63449367,94.07510788,1.531652659,123.3425896,1.022865485,169.3563418,1.103977586,181.8425592,1.795741815,204.0299125,1.183104978,1.324612969,2.657415705,0.524995873,0,0,1.1168,0.7,5.180793762,4.708434105,-0.518405974,0.179787166,nan,2.6551428,2.451767,21310588346,49.10838,2.758276,89.95219,9.474148,204.99394,16.220085,31.056353,1.6072149,70.77355,4.607998,117.82447,13.134922,26.58536585,1,-0.9965,-1.075187663,3.2053,0.0517,0.9612,0.0286,0.7323,0.0109,-72.9145,1.9002,10.2030206
34219,34.26199904,-5.259933175,0.018684607,nan,nan,41.7099954,2.807754247,44.44331343,5.063540176,57.70697531,2.646987751,-4.870025226,3.215167349,18.21113443,1.689211883,33.5238597,1.766039495,33.0298173,2.700331495,40.38676981,2.7503253,54.91665628,2.392802373,85.59919143,2.250156355,106.4332511,1.825347486,99.78005825,1.7687883,nan,nan,139.154401,2.095110638,1.547707561,3.113478878,0.615497796,0,0,0.7808,0.7,6.582295895,3.710767746,1.229107499,0.258525342,nan,3.4652953,10.01188,23237708806,62.942905,4.61038,90.43417,10.097454,151.21854,197.93378,43.77152,1.8661652,68.00661,9.135708,96.04068,6.7185287,8.333333333,0,-1.3563,-99,6.7402,0.8881,8,0.6914,0.334,0.0135,-18.6209,0.8537,9.659357731
35255,34.424858,-5.258284104,0.019818664,nan,nan,30.5587283,0.815852072,64.89170593,4.169229188,105.4386679,1.23014935,-2.878095117,2.745714717,2.510327805,1.269894134,4.800161518,1.542322452,6.558753261,1.884316228,22.29702282,1.844003305,105.5011394,1.794841748,175.459231,1.767367062,262.3581109,1.490403766,369.897219,1.716629544,426.4883964,2.657750527,471.379233,1.739747917,1.236449529,2.200880636,0.424862595,0,0,1.1984,0.7,5.306879997,4.388789654,1.104899883,0.147806846,nan,2.525771,11.607768,51707721226,34.715786,1.46311,167.91737,8.184982,470.3373,23.23558,12.340042,1.1606598,118.17299,4.956749,252.07802,17.685966,18.03278689,1,0.8051,0.929392334,3.3403,0.0197,0.8016,0.0191,0.2159,0.0031,-45.1519,0.2096,11.04661146
35428,34.35500627,-5.258242132,0.01956032,nan,nan,290.7480061,5.788830798,314.1516999,9.4729147,327.5448202,5.826743547,98.48445123,7.702774353,202.8942225,2.447692892,235.6078698,2.105016417,223.1073649,6.495230368,249.0974775,6.450320995,350.9648629,6.142424801,432.7055567,6.210937943,374.7724014,3.601643197,430.1508473,3.631218427,453.6585058,5.403531114,458.0895664,3.508211471,1.184462837,2.512482995,0.790769925,0,0,2.6848,1.4,11.56605721,5.352894783,-1.099384308,0.324117002,nan,2.6482935,11.601823,22683650837,313.7854,17.153595,382.9108,37.133926,457.24747,56.055054,249.57704,10.400902,333.02545,18.72226,357.60425,42.39128,16.52173913,1,-1.3923,-1.223695618,9.3997,0.1138,1.3824,0.0208,0.2614,0.0021,22.6736,0.206,10.81567594
36014,34.47081018,-5.257102326,0.018920321,nan,nan,33.78190064,2.721304954,73.14963174,7.716698046,97.34347569,2.998540167,6.410375435,6.414049987,10.28902676,3.319920816,4.926238839,4.276263474,18.94962003,10.04140237,25.74443454,9.902935792,85.23072851,9.139459252,133.1143411,9.215024816,174.0519832,4.037190988,206.6697208,4.168225018,220.1553291,6.290378369,239.4529202,4.215356342,1.127549427,2.959754792,0.745806342,0,0,1.5952,1.4,8.090596199,4.905013084,0.04825459,0.208159032,nan,2.52445,3.608361,23450339740,34.60912,1.8341885,132.22801,6.863796,244.39456,10.34037,14.331313,2.8295345,100.97612,4.420204,167.79132,8.356087,3.533333333,0,0.1475,-99,1.8726,0.1772,8,1.2793,0.356,0.026,81.5128,1.7675,10.48856998
36125,34.25047743,-5.256898904,0.018637314,nan,nan,5.293557749,2.236638996,13.81184568,4.172133549,11.97948298,2.037139286,0.82173988,2.892036331,-0.957747913,1.464250168,-1.183630051,1.674163586,3.898252632,2.373489129,0.419894603,2.341598715,11.07897842,2.087016448,38.49077376,1.921205613,63.45047515,1.192533141,85.10468494,1.233331066,97.48983149,2.121812437,107.5914273,1.485589804,1.284248592,3.145585461,0.494513699,0,0,0.584,0.7,4.041265965,3.822225094,0.360343874,0.149789653,nan,3.264665,6.6086173,26071481440,12.288386,1.3297844,51.51215,2.2019558,139.45708,12.5729065,4.3877482,0.7107266,36.21042,2.301155,77.13702,4.628212,0.784313725,0,-0.2947,-99,2.0887,0.1779,4.8899,0.5767,0.7536,0.0379,-9.1195,5.7766,10.52384694
36128,34.28258676,-5.257019691,0.018836928,nan,nan,28.71816792,4.775866077,49.44885924,8.550469462,76.96037796,4.828392778,-16.51372776,7.201486088,5.961351726,3.372205008,5.774803826,4.345463515,8.742883261,7.846030036,19.82341627,7.819373116,73.03640387,7.080995685,130.7143736,7.115486722,254.9211961,3.961888267,436.8490233,4.515887781,557.6077767,7.158088888,655.129966,4.78538454,1.235465523,2.697332426,0.868138224,0,0,2.3376,1.4,11.60472965,5.578967094,-0.906570971,0.399706642,nan,2.5216684,10.116028,1.20E+11,24.112825,3.7165508,111.05103,7.4481926,667.5748,26.643646,8.719964,2.6285923,69.58016,3.7379951,224.92351,11.598373,11.82795699,1,1.9013,2.110083794,14.9393,0.4262,0.3156,0.0366,0.354,0.0111,37.5708,1.0693,11.32313597
36557,34.49608579,-5.256407137,0.018515504,nan,nan,14.17909037,2.069577683,nan,nan,42.41449741,2.723210862,-1.701771721,3.215873497,-1.570879057,1.756279249,2.678826544,2.232446887,-0.282538424,2.21505966,4.426656206,2.239451776,15.01941561,1.955568887,67.4028175,1.889843978,108.777082,1.253382011,138.9210528,1.320030221,154.3262958,2.13089042,163.1892884,1.48179948,1.187328163,nan,nan,1,1,1.936,0.7,12.48665428,5.790353775,0.840977013,0.505063862,nan,3.150884,44.72839,22819378910,21.445902,1.476862,85.557396,3.872963,199.67915,17.575119,7.1982827,0.8142576,59.675735,3.1548557,125.98901,4.5042953,0.798934754,0,0.3023,-99,4.0462,0.2611,4.959,0.2828,0.7036,0.0186,-26.0404,2.2617,10.96791628
36790,34.24262167,-5.255953514,0.018586734,nan,nan,40.84401919,2.678335317,47.3160662,4.718321231,64.41858615,2.415810879,5.10999853,2.078373953,12.1335137,1.099299421,25.9473017,1.264552299,24.46104126,3.580405574,36.69788919,3.573271094,61.89575607,3.287749221,107.4350407,3.181743284,160.2542603,1.687340577,176.5611514,1.701253722,221.5380156,2.86401312,239.9415393,1.954927287,1.430455934,2.811663443,0.628694118,0,0,1.264,0.7,6.308504105,4.953426838,-1.003006816,0.210408693,nan,3.466751,6.3749,45281905606,74.29903,3.1531754,133.17686,20.88665,316.65067,79.27451,43.414345,2.253849,91.48105,5.0436096,171.95123,12.593933,6.557377049,0,-0.8486,-99,4.5694,0.1058,1.4566,0.0453,0.6699,0.012,57.9612,1.5945,10.16682639
37098,34.5192972,-5.255379467,0.0183698,nan,nan,19.57422491,2.270151849,nan,nan,51.35125428,2.854014038,nan,nan,nan,nan,nan,nan,5.351627092,3.079561873,14.58596941,3.118212135,45.50430967,2.884459677,91.70230606,2.657573147,115.0699186,1.772100198,139.1775407,1.813252749,160.07867,2.925150957,169.3276635,2.126711895,1.235652675,2.667440331,0.416272031,0,0,0.5904,0.7,4.15358305,3.664562702,-1.350413918,0.147323438,nan,2.833549,0.7600053,24093976967,29.46413,3.0627956,96.60891,5.592045,181.75325,21.498383,12.240532,2.6189609,74.254654,15.874546,120.734665,6.371414,7.187894073,0,-0.6623,-99,1.6791,0.0552,3.2912,0.2761,0.4516,0.0179,11.5162,1.5046,10.30639444
38183,34.33831614,-5.25392123,0.01930324,nan,nan,2.13545438,1.179107553,4.749836846,2.1362816,6.580939337,1.160215359,-0.462347735,0.71591772,0.093747909,0.284928608,1.193323209,0.211939709,0.099890968,1.069166304,-0.25105287,1.103979518,1.966563603,0.900867143,12.33126114,0.854736208,19.39409581,0.428677849,34.98816426,0.483511172,41.7741914,0.916444065,53.73802574,0.665240457,1.542580717,nan,nan,1,1,0.1824,0.32,3.251156569,2.796382666,-1.024413228,0.780277576,nan,3.1602857,20.586773,39623171896,16.864172,2.2849922,49.013454,3.4439392,157.99168,22.202423,8.102971,0.9468472,30.972786,13.900457,75.15154,3.8986282,3.134796238,0,1.3829,-99,3.5594,0.1347,0.2,0.0603,0.8487,0.0392,52.6383,10.4689,10.47271501
38344,34.31124573,-5.253689158,0.018937094,nan,nan,151.4493729,5.570895197,206.6343092,6.964503766,259.542875,5.718677301,14.16768562,6.053747896,38.92666394,2.384232421,55.85628518,1.999715685,70.88432545,7.854665456,126.329189,8.166830401,267.0573675,7.670174723,401.8133649,8.337838227,471.7126302,5.941840719,634.7263693,6.481952209,706.7353513,9.518938864,760.453571,6.265915857,1.274375946,2.376335816,0.919208665,0,0,3.8096,1.4,15.74458408,5.939657688,-0.164217129,0.324966832,nan,2.6163635,8.105106,64382975373,164.47513,8.841835,365.3228,38.35849,803.3977,57.79236,93.26808,9.750221,258.8213,13.676521,451.31973,24.886978,28.03738318,1,-0.1755,0.391656576,18.6343,1.0024,4.6998,0.1382,0.4806,0.0075,74.0702,0.6174,10.77990258
38440,34.49978862,-5.263699065,0.018574685,nan,nan,69.58120943,4.383998005,nan,nan,176.1346552,6.41674081,-12.43729356,8.065087949,7.191405459,4.340476394,27.81551377,6.591656523,15.7696001,6.511076357,47.5854927,6.619316732,104.9968429,5.120501882,258.6001689,7.279482422,487.1000912,6.348604286,687.404688,6.59755554,867.0126231,10.45112372,962.0345447,6.850953974,1.095947275,nan,nan,1,1,4.7632,1.4,27.04872894,11.3171196,-0.086745933,1.47097913,nan,3.1597395,44.55808,1.74E+11,90.3414,3.3274345,246.93332,45.292374,987.34467,175.92386,49.503826,2.1207047,203.21815,21.346817,440.4817,91.39978,5.111111111,0,0.905,-99,4.8016,0.1333,4.5545,0.1027,0.8978,0.0098,42.3452,3.1482,11.59081447
38834,34.35715129,-5.253106522,0.019570088,nan,nan,4.535996713,2.155194619,11.12313703,3.240261327,15.8880228,2.444157242,2.086366206,3.177293899,1.062702898,0.913324369,0.536658616,0.735777974,-0.175903611,2.235155085,4.241857184,2.18195179,14.40675725,1.90835281,37.79118383,1.722478276,82.30116761,1.147666898,113.6713451,1.238735728,152.4884062,2.275063093,178.7144425,1.503631554,1.448878858,3.140596547,0.640165006,0,0,1.0272,0.7,6.282463074,4.133420944,0.082632393,0.227716136,nan,2.7307262,4.983595,29990304921,7.340598,1.7794816,39.729427,4.0816936,194.31517,14.136192,2.3387303,0.8087645,22.755058,3.3074722,84.57525,3.96978,19.27083333,1,1.0006,1.164886826,6.6005,0.4474,2.6057,0.1695,0.4659,0.0176,-87.8034,1.5461,10.74800714
39578,34.33658472,-5.251930138,0.019269871,nan,nan,4.669037058,4.331419438,6.790612984,7.313365154,22.97180046,4.18111496,-3.963227565,4.84037599,4.035845362,1.74016249,0.778693013,1.270757925,6.876238259,5.356678405,7.003505726,5.312810509,16.54092019,4.621202609,57.52096609,4.510948243,190.4083612,3.156570862,415.3282651,4.105961618,568.7927324,6.638350359,659.1927004,4.449553046,1.095947275,nan,nan,1,0,1.9232,1.4,7.490005493,5.512369156,-0.040056199,0.238550602,nan,2.9888847,4.487991,1.62E+11,6.104342,1.2616389,68.09075,4.4484825,916.6091,137.64066,1.9911108,1.5677185,27.497776,2.8310194,232.60512,14.05761,-4.109589041,0,1.4381,-99,10.8562,1.0272,3.5608,0.2255,0.6557,0.0233,75.9561,2.6307,11.15599042
